id,neighbourhood group,neighbourhood,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,reviews per month,review rate number,availability 365
45688481,1,Cypress Hills,0,2,2016,219800,43400,3.0,23,0.95,2.0,0.12
45689034,1,East Flatbush,0,2,2003,840000,168000,2.0,1,0.04,4.0,0.57
45690138,2,Harlem,0,2,2004,420000,84000,4.0,39,1.65,2.0,0.34
45692900,2,Chelsea,2,0,2004,763000,152600,3.0,44,2.4,2.0,0.69
45694004,3,Bayside,1,0,2015,478800,95200,5.0,10,0.46,2.0,0.48
45695109,2,Inwood,0,0,2003,673400,134400,2.0,15,0.62,1.0,0.56
45701737,2,Upper East Side,2,0,2004,1068200,214200,31.0,6,0.27,2.0,0.11
45704498,3,Elmhurst,1,2,2018,334600,67200,1.0,92,3.7,5.0,0.55
45706155,1,Bedford-Stuyvesant,0,0,2003,1328600,266000,14.0,2,1.22,5.0,0.53
45707812,3,Astoria,1,2,2022,135800,26600,10.0,17,0.69,2.0,0.22
45712230,2,Harlem,2,2,2020,137200,28000,3.0,0,0.16666666666666666,2.0,0.01
45714992,2,Upper West Side,2,0,2018,326200,65800,4.0,60,2.42,2.0,0.12
45719410,2,Upper East Side,0,2,2012,1141000,228200,1.0,9,0.4,3.0,0.67
45719962,2,Upper West Side,1,2,2009,1125600,225400,7.0,3,0.13,3.0,0.12
45720515,1,Bushwick,2,0,2011,369600,74200,3.0,79,3.22,1.0,0.29
45723829,3,Ridgewood,0,0,2014,805000,161000,7.0,2,0.11,5.0,0.48
45724933,2,Washington Heights,1,2,2009,368200,74200,2.0,3,0.19,4.0,0.39
45725485,1,Bedford-Stuyvesant,0,0,2022,740600,148400,31.0,0,0.3333333333333333,4.0,0.02
45729904,3,Ridgewood,1,2,2007,148400,29400,2.0,48,1.96,2.0,0.52
45733770,2,Harlem,2,0,2008,280000,56000,4.0,26,1.21,5.0,0.65
45735979,1,Red Hook,2,0,2022,802200,161000,7.0,3,0.13,4.0,0.41
45742054,3,Woodhaven,1,2,2008,896000,179200,3.0,21,0.85,1.0,0.02
45743159,1,Greenpoint,0,0,2019,511000,102200,1.0,70,3.26,4.0,0.61
45744816,2,Morningside Heights,1,0,2006,1173200,235200,3.0,81,3.24,2.0,0.23
45745921,2,East Village,0,2,2014,109200,22400,1.0,28,1.17,5.0,0.1
45751444,2,Harlem,1,0,2010,515200,103600,31.0,96,3.93,5.0,0.49
45754205,3,Arverne,0,0,2003,980000,196000,3.0,0,0.25,3.0,0.06
45755310,0,Morrisania,1,2,2007,323400,64400,5.0,4,0.16,5.0,0.52
45755862,1,Bedford-Stuyvesant,1,0,2007,1183000,236600,7.0,8,0.33,3.0,0.03
45763042,1,Bushwick,0,2,2016,1010800,201600,2.0,27,1.08,4.0,0.72
45768013,2,Upper East Side,2,0,2017,298200,60200,1.0,0,0.25,3.0,0.01
45769117,2,West Village,2,0,2003,1022000,204400,5.0,53,2.27,2.0,0.59
45772983,2,Midtown,2,0,2021,313600,63000,30.0,4,0.18,1.0,0.43
45774088,2,East Village,1,0,2020,1254400,250600,2.0,99,4.03,4.0,0.52
45777402,1,East New York,0,2,2015,995400,198800,7.0,15,1.33,3.0,0.13
45779611,0,University Heights,2,2,2019,602000,120400,3.0,31,1.26,4.0,0.01
45780715,2,Lower East Side,0,3,2012,996800,198800,15.0,11,0.44,2.0,0.05
45782925,1,Bedford-Stuyvesant,2,3,2003,1110200,222600,2.0,3,0.13,3.0,0.06
45785134,1,Park Slope,1,0,2022,432600,86800,2.0,57,2.32,3.0,0.65
45786238,1,Windsor Terrace,0,0,2013,1341200,268800,3.0,1,0.05,5.0,0.47
45789552,1,East Flatbush,2,0,2010,497000,99400,1.0,6,0.25,2.0,0.58
45791761,1,Bushwick,0,0,2017,529200,106400,4.0,4,0.28,2.0,0.39
45796180,2,Upper East Side,2,2,2011,1066800,212800,1.0,56,3.03,5.0,0.11
45796732,2,Midtown,2,0,2014,378000,75600,30.0,3,0.16,1.0,0.6
45797284,1,Clinton Hill,2,0,2013,841400,168000,7.0,3,0.13,3.0,0.48
45798941,1,Greenpoint,1,0,2019,135800,26600,30.0,3,0.16,1.0,0.28
45801151,2,Harlem,2,0,2016,910000,182000,5.0,78,3.14,2.0,0.23
45804464,2,Roosevelt Island,2,2,2004,1344000,268800,3.0,24,1.13,5.0,0.48
45805017,1,Crown Heights,2,0,2008,380800,75600,1.0,6,0.25,5.0,0.32
45807226,0,Hunts Point,1,2,2009,893200,179200,30.0,5,0.37,4.0,0.1
45811092,1,Carroll Gardens,2,0,2020,512400,102200,2.0,72,3.2,4.0,0.35
45824899,1,East Flatbush,2,2,2019,1103200,221200,2.0,30,1.21,1.0,0.72
45829318,1,Crown Heights,2,0,2022,758800,151200,3.0,23,0.93,4.0,0.67
45834841,3,Briarwood,0,2,2021,1152200,231000,1.0,32,1.29,5.0,0.0
45850858,2,Upper East Side,1,0,2018,109200,22400,30.0,9,0.38,3.0,0.07
45857485,1,Williamsburg,0,2,2019,823200,165200,3.0,3,0.14,5.0,0.26
45861904,2,East Harlem,1,2,2010,288400,57400,3.0,21,0.91,5.0,0.66
45864665,1,Crown Heights,1,0,2012,1397200,280000,2.0,65,2.67,4.0,0.16
45865217,2,West Village,1,0,2017,366800,72800,30.0,0,0.08333333333333333,1.0,0.28
45865770,1,Bedford-Stuyvesant,0,0,2015,1271200,254800,3.0,82,3.3,1.0,0.32
45867427,2,Harlem,0,2,2009,910000,182000,2.0,55,2.24,4.0,0.43
45869083,1,East New York,0,0,2018,1300600,260400,2.0,73,2.98,3.0,0.53
45870740,1,Bedford-Stuyvesant,0,2,2007,1148000,229600,2.0,63,2.53,3.0,0.72
45872397,2,Midtown,0,0,2008,907200,182000,4.0,2,0.08,1.0,0.51
45873502,2,Murray Hill,2,0,2005,655200,131600,30.0,1,0.06,3.0,0.06
45875711,2,East Harlem,1,2,2006,506800,100800,1.0,1,0.05,5.0,0.52
45877920,2,Two Bridges,1,0,2004,309400,61600,6.0,42,2.13,1.0,0.39
45882891,2,West Village,2,0,2011,484400,96600,30.0,3,0.17,3.0,0.22
45885652,2,Theater District,0,0,2013,214200,43400,24.0,1,0.07,5.0,0.46
45886757,2,Murray Hill,2,0,2012,277200,56000,30.0,5,0.26,4.0,0.06
45887862,3,Kew Gardens Hills,1,0,2010,1120000,224000,1.0,16,0.81,2.0,0.51
45892832,0,Williamsbridge,0,2,2012,1048600,210000,1.0,85,3.43,3.0,0.1
45897251,1,Bedford-Stuyvesant,2,3,2007,910000,182000,2.0,1,0.04,3.0,0.62
45901669,3,East Elmhurst,0,0,2017,862400,172200,1.0,62,3.01,1.0,0.08
45902221,2,Upper East Side,0,2,2004,191800,37800,1.0,51,2.11,5.0,0.53
45904983,2,Hell's Kitchen,2,2,2007,330400,65800,3.0,49,1.98,2.0,0.41
45906088,2,Washington Heights,0,2,2022,1387400,277200,2.0,53,2.48,2.0,0.34
45920447,2,Upper West Side,2,0,2020,569800,113400,3.0,23,1.1,1.0,0.35
45922104,3,Forest Hills,0,2,2011,875000,175000,2.0,0,0.3333333333333333,4.0,0.49
45922657,2,East Village,2,0,2008,541800,107800,2.0,22,0.91,5.0,0.55
45924313,2,Upper East Side,0,0,2014,722400,144200,31.0,7,0.3,1.0,0.05
45925970,2,Harlem,1,2,2022,977200,196000,1.0,29,1.22,2.0,0.02
45928732,1,East New York,1,2,2008,550200,110600,1.0,29,1.17,2.0,0.13
45929284,1,Bay Ridge,1,0,2010,123200,25200,2.0,61,2.52,3.0,0.55
45932046,1,Bushwick,1,2,2005,424200,85400,90.0,0,0.4166666666666667,5.0,0.07
45939226,2,Washington Heights,1,3,2007,735000,147000,1.0,21,0.86,3.0,0.48
45941435,2,Hell's Kitchen,1,2,2015,1338400,267400,1.0,73,2.96,3.0,0.06
45946958,3,Rego Park,1,0,2006,889000,177800,3.0,17,0.73,2.0,0.28
45948062,1,Bay Ridge,0,0,2019,645400,128800,1.0,48,1.96,4.0,0.1
45952481,4,Great Kills,0,0,2016,757400,151200,30.0,61,2.6,2.0,0.44
45953033,2,Upper West Side,1,0,2022,513800,102200,2.0,33,1.36,3.0,0.32
45954138,1,Bedford-Stuyvesant,1,0,2015,973000,194600,1.0,6,0.58,4.0,0.42
45956899,0,Claremont Village,2,0,2004,1026200,205800,90.0,4,0.19,4.0,0.32
45961318,3,Flushing,1,2,2006,434000,86800,1.0,32,2.03,5.0,0.02
45962422,1,Greenpoint,1,0,2011,1237600,247800,3.0,70,2.9,1.0,0.51
45962974,1,Canarsie,2,0,2009,725200,145600,3.0,7,0.31,5.0,0.01
45964079,1,Crown Heights,0,2,2020,224000,44800,6.0,5,0.23,1.0,0.18
45970154,1,Midwood,2,3,2019,207200,42000,7.0,2,0.09,4.0,0.06
45970707,1,Midwood,2,3,2017,253400,50400,7.0,1,0.09,1.0,0.12
45972916,2,Midtown,2,0,2019,736400,147000,3.0,1,0.58,4.0,0.51
45975125,2,Upper East Side,1,0,2019,1155000,231000,30.0,0,0.08333333333333333,1.0,0.11
45976782,2,Upper West Side,1,0,2019,330400,65800,2.0,4,0.16,4.0,0.61
45977887,3,Rockaway Beach,1,2,2012,711200,142800,2.0,29,1.19,3.0,0.51
45981200,1,Williamsburg,1,0,2017,634200,127400,5.0,75,3.49,4.0,0.24
45991694,1,Prospect-Lefferts Gardens,2,0,2019,1069600,214200,9.0,11,0.53,4.0,0.36
45992799,1,South Slope,2,0,2014,452200,91000,2.0,83,3.51,4.0,0.45
45993903,2,Harlem,2,2,2007,707000,141400,2.0,36,1.49,3.0,0.68
45999426,2,West Village,0,0,2020,869400,173600,30.0,6,0.58,2.0,0.61
46003292,1,Bedford-Stuyvesant,1,0,2020,425600,85400,30.0,2,0.09,4.0,0.32
46006054,1,Bushwick,0,3,2009,288400,57400,2.0,83,3.42,1.0,0.47
46007711,2,West Village,0,0,2007,981400,196000,30.0,1,0.57,2.0,0.24
46008263,3,Flushing,0,0,2017,572600,114800,6.0,20,0.89,2.0,0.12
46008815,0,Fordham,0,2,2015,505400,100800,2.0,13,0.57,5.0,0.0
46011025,3,Flushing,2,0,2003,1271200,254800,6.0,30,1.34,1.0,0.52
46011577,3,Flushing,1,0,2020,590800,117600,6.0,50,2.27,1.0,0.06
46012129,3,Flushing,2,0,2007,333200,67200,5.0,48,2.11,3.0,0.62
46015995,1,Bedford-Stuyvesant,2,0,2018,114800,22400,3.0,68,2.81,4.0,0.65
46022071,3,Jamaica,2,2,2017,1229200,246400,1.0,22,0.99,4.0,0.52
46024280,1,Williamsburg,2,2,2016,590800,117600,2.0,45,3.61,2.0,0.31
46028146,1,Bushwick,1,0,2011,1145200,229600,2.0,68,2.85,1.0,0.28
46029803,2,Chinatown,1,0,2008,613200,123200,30.0,76,3.27,2.0,0.19
46036983,3,Jamaica,1,0,2014,1296400,259000,2.0,85,3.52,3.0,0.64
46038640,3,Flushing,2,0,2004,639800,127400,1.0,85,3.52,1.0,0.59
46044163,4,Concord,0,2,2008,999600,200200,2.0,36,1.6,5.0,0.22
46047476,1,Bushwick,2,0,2020,211400,42000,2.0,80,3.58,4.0,0.34
46048029,3,Forest Hills,0,0,2013,887600,177800,2.0,60,2.49,3.0,0.13
46050238,1,Gowanus,2,0,2008,1122800,224000,1.0,67,2.98,5.0,0.04
46053552,1,Sunset Park,1,0,2004,1314600,263200,2.0,55,2.37,4.0,0.23
46057970,3,Forest Hills,0,2,2012,781200,156800,2.0,3,0.13,3.0,0.0
46061284,3,Fresh Meadows,1,2,2005,1299200,260400,1.0,34,1.42,3.0,0.08
46069016,3,Rockaway Beach,1,0,2008,596400,119000,2.0,11,0.46,2.0,0.68
46072330,2,Flatiron District,1,0,2005,1054200,211400,2.0,0,0.25,3.0,0.44
46072882,3,Queens Village,1,0,2014,107800,21000,2.0,49,2.08,5.0,0.05
46073987,1,Bedford-Stuyvesant,2,0,2012,1062600,212800,2.0,90,3.73,1.0,0.45
46077853,1,East Flatbush,0,2,2015,1320200,264600,30.0,0,0.08333333333333333,1.0,0.11
46083376,2,Harlem,0,2,2007,665000,133000,2.0,93,3.92,2.0,0.65
46083928,2,Murray Hill,1,0,2015,785400,156800,30.0,5,0.22,1.0,0.12
46085033,2,Murray Hill,2,0,2012,527800,105000,30.0,2,0.09,5.0,0.03
46086690,2,East Village,1,0,2021,421400,84000,3.0,78,3.26,2.0,0.36
46090556,1,Bushwick,1,2,2021,1062600,212800,3.0,2,0.1,4.0,0.34
46092213,0,Riverdale,1,2,2010,1223600,245000,2.0,0,0.3333333333333333,4.0,0.51
46096631,2,West Village,0,0,2015,1065400,212800,30.0,4,0.27,1.0,0.58
46101049,2,Upper East Side,0,0,2011,967400,193200,2.0,33,2.55,4.0,0.27
46101602,2,Tribeca,1,0,2020,197400,39200,4.0,12,0.62,3.0,0.66
46102154,2,Gramercy,2,0,2020,952000,190400,5.0,2,0.08,3.0,0.27
46103259,1,Bedford-Stuyvesant,1,0,2019,253400,50400,4.0,3,0.13,5.0,0.09
46104363,1,Bedford-Stuyvesant,1,0,2016,943600,189000,2.0,67,2.85,1.0,0.53
46107677,3,Jackson Heights,1,2,2003,1082200,217000,2.0,55,2.31,3.0,0.13
46110439,3,Rockaway Beach,1,2,2003,1237600,247800,1.0,34,1.4,1.0,0.02
46115409,2,West Village,1,0,2015,658000,131600,30.0,1,0.09,1.0,0.27
46117066,2,Harlem,1,0,2006,1309000,261800,2.0,21,0.89,3.0,0.57
46123141,2,East Harlem,0,2,2020,1260000,252000,2.0,28,1.22,3.0,0.51
46123694,1,Park Slope,2,0,2021,201600,40600,30.0,48,2.07,2.0,0.18
46124798,2,Upper West Side,1,0,2021,806400,161000,30.0,2,0.18,4.0,0.02
46129217,3,Flushing,2,2,2005,917000,183400,2.0,54,2.28,5.0,0.01
46130321,2,Upper East Side,0,0,2011,275800,54600,1.0,15,0.69,3.0,0.04
46131426,0,Morris Heights,0,2,2020,855400,170800,1.0,0,0.3333333333333333,4.0,0.01
46131978,1,Williamsburg,1,2,2006,1303400,260400,2.0,43,1.82,2.0,0.69
46132531,1,Prospect-Lefferts Gardens,1,0,2020,170800,33600,3.0,32,1.37,1.0,0.13
46133635,3,Richmond Hill,1,2,2008,280000,56000,7.0,53,2.24,5.0,0.08
46135844,3,Rockaway Beach,0,0,2010,1262800,252000,4.0,20,0.85,2.0,0.1
46136949,1,Clinton Hill,0,0,2004,785400,156800,2.0,49,2.3,3.0,0.42
46139710,1,Williamsburg,1,0,2011,1174600,235200,2.0,40,1.66,2.0,0.45
46141367,2,Murray Hill,0,0,2016,1307600,261800,30.0,1,0.07,2.0,0.12
46146338,1,Bushwick,2,2,2012,737800,147000,1.0,16,0.66,5.0,0.06
46147995,2,Upper West Side,0,0,2014,922600,184800,90.0,0,0.4166666666666667,5.0,0.66
46150756,2,Harlem,2,2,2018,399000,79800,3.0,42,1.78,5.0,0.31
46155727,1,Cypress Hills,0,2,2010,1295000,259000,30.0,42,1.81,4.0,0.69
46158489,2,Chelsea,2,0,2011,747600,149800,3.0,20,0.86,3.0,0.71
46160146,2,East Village,0,2,2022,589400,117600,3.0,23,1.05,5.0,0.37
46165669,1,Bedford-Stuyvesant,1,0,2004,632800,126000,14.0,10,0.43,1.0,0.22
46166773,4,West Brighton,0,2,2012,1096200,219800,2.0,5,0.24,3.0,0.48
46167325,3,Rosedale,0,0,2018,726600,145600,1.0,57,2.41,5.0,0.08
46167878,2,Upper East Side,0,0,2010,988400,197400,30.0,8,0.37,1.0,0.09
46176162,3,Flushing,1,0,2022,306600,61600,30.0,2,0.12,3.0,0.12
46176715,1,Bedford-Stuyvesant,1,0,2014,225400,44800,2.0,36,1.54,3.0,0.66
46177819,1,Bedford-Stuyvesant,0,0,2009,632800,126000,2.0,51,2.12,5.0,0.52
46178371,1,Williamsburg,2,2,2007,604800,120400,2.0,1,0.7,5.0,0.32
46179476,3,Middle Village,2,0,2003,344400,68600,3.0,35,1.56,1.0,0.48
46181133,1,Crown Heights,1,0,2004,1285200,257600,4.0,56,2.48,1.0,0.22
46181685,1,Bedford-Stuyvesant,2,2,2021,1153600,231000,3.0,20,0.89,2.0,0.53
46182790,2,Nolita,0,2,2020,1387400,277200,30.0,59,2.47,2.0,0.7
46191627,2,East Harlem,0,2,2004,1013600,203000,1.0,86,3.55,3.0,0.56
46192179,1,Fort Greene,2,0,2003,1090600,218400,7.0,0,0.4166666666666667,5.0,0.6
46201016,1,Bedford-Stuyvesant,1,0,2009,107800,21000,2.0,69,2.9,2.0,0.1
46206539,1,Crown Heights,0,0,2018,995400,198800,3.0,6,0.25,5.0,0.32
46208196,1,Bensonhurst,2,0,2013,1311800,261800,3.0,28,1.92,2.0,0.11
46210957,1,Borough Park,2,2,2014,1164800,232400,5.0,2,0.19,4.0,0.41
46212614,1,East Flatbush,1,0,2006,772800,154000,3.0,35,1.52,2.0,0.2
46214271,1,Williamsburg,1,2,2010,1127000,225400,2.0,0,0.25,3.0,0.25
46216480,2,Hell's Kitchen,1,2,2016,1009400,201600,1.0,97,4.03,5.0,0.64
46217032,2,Upper West Side,0,0,2005,166600,33600,30.0,9,0.43,4.0,0.08
46222003,1,East Flatbush,0,0,2011,813400,162400,3.0,53,2.24,2.0,0.19
46223660,3,Astoria,1,0,2017,1059800,211400,7.0,10,0.45,5.0,0.32
46224212,3,Ridgewood,1,2,2017,593600,119000,3.0,50,2.09,2.0,0.7
46226974,2,East Village,0,0,2005,1213800,242200,30.0,41,1.72,4.0,0.33
46239677,0,City Island,2,2,2014,967400,193200,1.0,6,1.33,5.0,0.02
46242991,2,Harlem,0,0,2015,817600,163800,2.0,11,0.46,2.0,0.65
46247961,0,Claremont Village,2,0,2010,1148000,229600,90.0,2,0.12,4.0,0.39
46248514,4,St. George,2,2,2004,995400,198800,4.0,63,2.78,5.0,0.46
46249618,1,Cypress Hills,2,2,2021,911400,182000,30.0,46,1.97,3.0,0.45
46251275,1,Boerum Hill,0,0,2012,851200,170800,1.0,8,0.34,4.0,0.57
46252932,1,Crown Heights,0,0,2019,1047200,210000,2.0,51,2.15,5.0,0.65
46258455,2,Upper West Side,1,2,2017,1085000,217000,1.0,0,0.16666666666666666,2.0,0.01
46262321,1,Crown Heights,2,2,2010,791000,158200,2.0,34,1.43,4.0,0.53
46267292,2,Upper West Side,2,0,2010,876400,175000,30.0,20,0.9,2.0,0.22
46267844,1,Bedford-Stuyvesant,2,2,2008,1022000,204400,1.0,68,2.88,5.0,0.69
46268949,2,Upper West Side,1,0,2003,224000,44800,30.0,5,0.26,5.0,0.3
46269501,2,Upper West Side,2,0,2022,352800,70000,30.0,8,0.38,3.0,0.28
46276129,4,Randall Manor,0,0,2013,656600,131600,2.0,21,0.88,5.0,0.03
46278890,1,Sheepshead Bay,2,0,2006,716800,142800,4.0,13,0.68,2.0,0.7
46279442,1,Williamsburg,0,0,2021,337400,67200,4.0,7,0.33,5.0,0.68
46286070,2,Harlem,2,2,2014,828800,165200,6.0,0,0.16666666666666666,2.0,0.0
46286622,3,Jamaica,1,2,2010,1310400,261800,1.0,8,0.42,4.0,0.58
46288831,3,Ditmars Steinway,1,2,2022,334600,67200,1.0,70,2.93,5.0,0.09
46289384,3,Ditmars Steinway,0,2,2013,1236200,247800,1.0,80,3.35,3.0,0.12
46289936,2,Hell's Kitchen,0,0,2009,1160600,232400,2.0,59,2.52,5.0,0.27
46291593,1,Gowanus,2,2,2009,1058400,211400,1.0,81,3.53,5.0,0.03
46293802,0,Mount Hope,1,0,2015,428400,85400,2.0,45,2.18,2.0,0.21
46296011,4,Concord,1,2,2003,527800,105000,4.0,24,1.03,4.0,0.2
46297116,4,Concord,2,2,2015,268800,53200,4.0,19,0.84,5.0,0.05
46298221,4,Concord,2,2,2014,491400,98000,3.0,29,1.3,3.0,0.02
46298773,2,Hell's Kitchen,2,0,2004,772800,154000,30.0,7,0.37,2.0,0.08
46299877,3,Bellerose,0,2,2011,1271200,254800,2.0,27,1.14,3.0,0.03
46302639,2,Upper East Side,1,0,2018,191800,37800,1.0,29,2.82,3.0,0.07
46309267,2,Hell's Kitchen,2,0,2014,747600,149800,30.0,4,0.32,4.0,0.07
46314790,1,Bedford-Stuyvesant,2,3,2018,432600,86800,1.0,1,0.04,3.0,0.51
46317551,1,Crown Heights,2,0,2007,383600,77000,7.0,3,0.17,3.0,0.35
46319208,1,Prospect-Lefferts Gardens,2,0,2006,1134000,226800,5.0,37,1.57,3.0,0.42
46319760,3,Astoria,1,2,2007,418600,84000,1.0,5,0.56,3.0,0.1
46324179,1,Red Hook,0,0,2010,1216600,243600,1.0,11,0.49,3.0,0.09
46329702,2,Upper East Side,1,0,2016,142800,28000,2.0,9,0.42,5.0,0.27
46330254,3,Astoria,0,0,2018,369600,74200,2.0,19,0.81,3.0,0.15
46330806,2,East Village,1,0,2012,669200,134400,30.0,0,0.3333333333333333,4.0,0.49
46338538,2,Lower East Side,0,0,2005,1293600,259000,1.0,3,0.63,3.0,0.04
46339091,0,Parkchester,2,3,2003,1198400,239400,1.0,18,0.78,2.0,0.06
46341852,1,Sheepshead Bay,1,0,2020,1174600,235200,2.0,41,1.77,3.0,0.61
46346823,3,Long Island City,1,2,2019,687400,137200,1.0,70,3.12,2.0,0.12
46347375,2,East Harlem,0,2,2007,929600,186200,30.0,3,0.19,4.0,0.58
46348480,2,Chelsea,2,0,2017,263200,53200,6.0,40,1.7,5.0,0.24
46349032,2,East Harlem,0,2,2019,722400,144200,30.0,5,0.26,3.0,0.4
46349584,3,Flushing,1,0,2017,394800,78400,30.0,3,0.14,3.0,0.33
46350137,2,East Harlem,0,2,2003,1372000,274400,30.0,5,0.24,4.0,0.42
46350689,1,Bushwick,0,2,2006,203000,40600,2.0,5,0.21,4.0,0.15
46351241,1,Crown Heights,0,0,2004,988400,197400,1.0,72,3.02,3.0,0.62
46352346,1,Bedford-Stuyvesant,0,2,2017,320600,64400,4.0,13,0.63,2.0,0.48
46353451,2,NoHo,1,0,2004,1129800,225400,14.0,17,0.83,2.0,0.36
46358974,0,East Morrisania,1,2,2013,422800,84000,2.0,91,3.82,2.0,0.11
46360078,1,Bushwick,1,2,2020,891800,177800,2.0,28,1.22,2.0,0.07
46362840,1,Crown Heights,0,2,2015,628600,126000,2.0,48,2.04,2.0,0.1
46366706,2,East Harlem,0,2,2007,386400,77000,30.0,2,0.38,4.0,0.28
46367258,2,Hell's Kitchen,0,2,2015,1171800,233800,2.0,3,0.19,4.0,0.35
46370020,2,Upper West Side,0,2,2010,750400,149800,1.0,90,3.8,2.0,0.09
46371676,0,Morris Park,0,2,2003,371000,74200,1.0,53,2.65,3.0,0.62
46378304,1,Bedford-Stuyvesant,2,0,2012,753200,151200,4.0,68,2.97,2.0,0.32
46382722,3,Arverne,0,0,2008,618800,123200,2.0,24,1.02,2.0,0.08
46383827,1,Bedford-Stuyvesant,0,0,2022,849800,169400,2.0,39,1.69,4.0,0.31
46389902,3,Forest Hills,0,0,2022,1345400,268800,3.0,4,0.19,4.0,0.58
46392664,1,Canarsie,0,2,2018,113400,22400,1.0,9,0.38,5.0,0.08
46393216,4,Tompkinsville,2,2,2019,345800,68600,3.0,26,1.11,3.0,0.04
46397635,1,Canarsie,2,2,2014,567000,113400,1.0,11,0.48,4.0,0.05
46401501,2,Upper West Side,0,0,2019,585200,117600,3.0,57,2.57,3.0,0.68
46406471,3,Astoria,2,2,2010,574000,114800,3.0,35,1.5,5.0,0.58
46407576,4,West Brighton,2,0,2013,718200,144200,1.0,9,0.45,5.0,0.52
46411994,3,Astoria,0,0,2003,872200,175000,2.0,33,1.49,3.0,0.16
46412547,1,Sunset Park,2,0,2008,1300600,260400,3.0,46,2.19,4.0,0.47
46416413,1,Brooklyn Heights,0,0,2003,333200,67200,2.0,24,1.01,3.0,0.34
46423040,1,Windsor Terrace,2,2,2003,711200,142800,1.0,35,1.57,4.0,0.64
46424145,1,East New York,2,0,2006,1062600,212800,1.0,7,0.38,5.0,0.52
46426354,1,Bedford-Stuyvesant,2,0,2006,1034600,207200,5.0,24,1.11,2.0,0.41
46428011,1,Cypress Hills,1,2,2010,1076600,215600,30.0,43,1.87,3.0,0.47
46429668,3,Richmond Hill,1,2,2019,1261400,252000,1.0,56,2.37,3.0,0.55
46431325,2,Hell's Kitchen,2,0,2015,774200,155400,30.0,2,0.09,3.0,0.02
46432429,3,Forest Hills,1,2,2008,1069600,214200,3.0,30,1.28,3.0,0.4
46435191,2,Harlem,1,2,2020,982800,196000,3.0,0,0.4166666666666667,5.0,0.66
46438505,1,Sheepshead Bay,1,2,2015,131600,26600,2.0,9,2.87,5.0,0.02
46445685,1,Canarsie,0,2,2006,676200,135800,1.0,2,0.16,4.0,0.02
46447342,2,Chelsea,2,0,2003,533400,106400,7.0,26,1.25,3.0,0.41
46448446,2,Chelsea,2,0,2013,1237600,247800,30.0,0,0.4166666666666667,5.0,0.01
46452312,3,Jamaica,0,0,2010,92400,18200,2.0,95,4.19,4.0,0.68
46453969,2,Upper West Side,2,0,2007,1057000,211400,30.0,5,0.38,2.0,0.5
46455074,1,Vinegar Hill,2,2,2015,845600,169400,5.0,5,0.22,5.0,0.55
46457283,1,Prospect Heights,0,0,2013,1110200,222600,9.0,21,1.14,3.0,0.51
46463358,0,Bronxdale,0,2,2011,162400,32200,1.0,21,0.96,4.0,0.22
46463911,3,Queens Village,0,2,2016,368200,74200,1.0,16,0.71,4.0,0.06
46469986,2,Midtown,1,0,2016,840000,168000,30.0,66,2.81,3.0,0.42
46470538,3,Flushing,0,2,2007,369600,74200,2.0,74,3.19,2.0,0.33
46471643,3,Arverne,1,0,2020,1279600,256200,2.0,2,0.09,2.0,0.15
46472747,1,East Flatbush,0,2,2022,800800,159600,1.0,14,0.62,4.0,0.0
46473852,3,Rego Park,1,0,2015,379400,75600,1.0,78,3.51,4.0,0.06
46474404,3,Richmond Hill,1,0,2022,548800,109200,7.0,3,0.17,4.0,0.11
46481584,3,Ridgewood,0,2,2003,408800,81200,3.0,60,2.66,2.0,0.2
46482136,1,Bedford-Stuyvesant,1,2,2016,938000,187600,1.0,87,3.75,2.0,0.3
46482689,1,Williamsburg,0,2,2017,1117200,224000,3.0,58,2.5,5.0,0.18
46483241,2,Harlem,2,2,2022,565600,113400,3.0,50,3.01,2.0,0.14
46483793,3,Flushing,1,2,2017,949200,190400,2.0,65,2.87,3.0,0.0
46484898,0,Westchester Square,1,0,2022,775600,155400,2.0,35,1.52,4.0,0.65
46488212,1,Bedford-Stuyvesant,1,2,2007,372400,74200,2.0,64,2.73,5.0,0.68
46493182,0,Williamsbridge,1,2,2018,336000,67200,3.0,33,1.47,4.0,0.11
46495944,2,Harlem,2,0,2008,658000,131600,1.0,35,1.63,2.0,0.01
46496496,3,Jamaica,0,0,2008,585200,117600,3.0,14,0.9,2.0,0.3
46498153,2,Harlem,1,0,2015,1142400,228200,3.0,40,1.76,4.0,0.25
46500362,1,Bushwick,1,2,2008,1064000,212800,3.0,2,0.09,3.0,0.55
46502019,1,Bedford-Stuyvesant,1,2,2020,1104600,221200,2.0,5,0.21,5.0,0.72
46510856,1,Bedford-Stuyvesant,0,0,2006,698600,140000,28.0,3,0.16,2.0,0.15
46511961,1,Bedford-Stuyvesant,0,0,2018,679000,135800,28.0,7,0.3,4.0,0.38
46514170,2,East Harlem,1,2,2009,347200,70000,2.0,98,5.19,5.0,0.72
46516931,1,Bedford-Stuyvesant,1,0,2015,1215200,243600,3.0,62,2.7,5.0,0.23
46521902,1,South Slope,0,0,2019,1183000,236600,2.0,93,4.1,5.0,0.58
46529082,1,Crown Heights,2,0,2018,1234800,246400,2.0,48,2.44,3.0,0.38
46529634,4,West Brighton,2,2,2005,1115800,222600,2.0,25,1.11,4.0,0.16
